item_id,item_price,product_type,department_name
I032,953.0,H428,baby
B08366,2298.0,G786,baby
I8648,1888.0,H246,computers & accessories
C7365,11456.0,H899,garden & outdoors
G91,1555.0,G23,beauty
H2393,3209.5,E576,furniture
I4876,1350.5,B690,clothing & accessories
I7221,1411.0,J41,electronics
F2277,1145.5,B0304,computers & accessories
C1274,8132.5,G825,books
J2793,457.5,G864,garden & outdoors
B08415,220.5,F416,clothing & accessories
F7454,23680.0,D893,beauty
B26557,300.5,C920,beauty
E9591,752.0,H344,beauty
J4102,1279.0,B155,collectibles
H2758,1929.5,J86,electronics
H6149,320.0,C874,clothing & accessories
J8612,3872.0,H111,clothing & accessories
B00322,1267.0,B0127,garden & outdoors
B10121,1123.0,E300,collectibles
E6284,1987.0,J723,books
B23310,10214.0,D009,garden & outdoors
B26924,573.0,E362,garden & outdoors
I888,996.5,J225,apps & games
B16380,1235.5,F060,collectibles
B7688,1321.5,G014,baby
J0725,380.5,I984,beauty
B25692,6368.0,G678,garden & outdoors
I6324,2013.0,J099,apps & games
E5607,1005.0,E631,electronics
F5467,332.5,H738,electronics
I67,889.5,D351,apps & games
G2781,1699.0,I768,baby
J3203,3168.0,F164,clothing & accessories
B28102,2286.0,G661,clothing & accessories
G2307,828.5,C510,collectibles
H0092,987.5,E819,electronics
B5315,1149.0,B713,electronics
J6032,284.5,I,clothing & accessories
D2831,1550.0,C456,clothing & accessories
H2057,1005.0,H284,garden & outdoors
B30741,2108.5,G714,clothing & accessories
G6612,556.0,C874,clothing & accessories
B03231,1267.0,B07,books
E0618,2851.0,C56,garden & outdoors
I5914,297.5,C724,apps & games
H1669,2822.0,G258,computers & accessories
B04684,1031.0,G105,computers & accessories
F2094,272.0,G186,baby
B03011,3254.0,F071,books
J8312,10624.0,D009,apps & games
J2139,156.5,F834,beauty
C4317,576.0,H455,furniture
H2867,2478.0,I324,beauty
G2370,486.0,I684,beauty
I5239,336.0,C365,garden & outdoors
B8909,4003.0,J488,electronics
I0809,2716.5,F305,furniture
I6025,3840.0,E279,collectibles
B27223,1299.0,I506,collectibles
I0189,4291.0,B230,electronics
B07511,380.5,F426,collectibles
H4617,5696.0,C51,apps & games
C4613,1008.0,D83,books
B3711,464.0,B588,computers & accessories
G9078,2208.0,D680,books
H3492,476.5,H701,garden & outdoors
C6924,864.0,E253,computers & accessories
B02886,715.5,C509,beauty
B07299,1904.0,I324,books
B19652,1246.5,F609,computers & accessories
J6738,1239.0,F347,electronics
B01715,796.5,B049,furniture
B02317,892.5,E098,computers & accessories
B2409,16404.0,F403,garden & outdoors
B3240,796.5,C106,computers & accessories
B24128,798.5,J035,collectibles
C6224,144.0,D055,apps & games
J0215,640.0,I,books
B9634,400.0,D328,beauty
B9896,761.5,G436,collectibles
B15425,2563.0,I252,garden & outdoors
B23690,4433.5,J086,electronics
B05236,484.0,J270,collectibles
D9985,25.0,G379,collectibles
J6746,992.0,C111,furniture
I1907,880.0,B0475,furniture
D6015,13721.5,F208,collectibles
B26166,2848.0,G597,computers & accessories
B31820,1062.5,H941,furniture
H3209,636.5,E988,furniture
B12483,5385.5,J086,furniture
C037,1411.0,B775,garden & outdoors
F7791,1059.5,F420,electronics
J1234,1152.0,H03,apps & games
B31725,230.0,D113,clothing & accessories
B0952,3008.0,J670,beauty
B0031,313.5,B0098,garden & outdoors
B8430,3162.0,E017,furniture
B32047,1843.0,E183,apps & games
B3454,976.0,J299,electronics
B29420,720.0,B859,books
B19330,604.5,F276,collectibles
B16807,1952.0,E422,apps & games
D6764,5472.0,H192,collectibles
E4734,884.0,E115,baby
B11939,979.0,E822,furniture
B16788,246.0,E340,electronics
G7981,947.5,D544,beauty
E4944,3424.0,E048,clothing & accessories
B14372,1123.0,C555,books
J9322,5504.0,J015,computers & accessories
G5345,252.5,C917,collectibles
D0768,1120.0,F276,books
E8958,1699.0,C270,electronics
B00635,8832.0,G48,books
B4162,1437.0,G818,garden & outdoors
B5144,368.0,C803,baby
D6907,1008.0,J582,baby
B23892,92.5,F456,beauty
C2607,2918.0,J008,furniture
C6317,601.5,B945,computers & accessories
E7256,1028.0,G0,apps & games
E5894,1152.0,G673,beauty
B22612,15520.0,H878,books
B00718,570.0,G361,computers & accessories
C4985,1408.0,F449,apps & games
B02572,1005.0,D934,clothing & accessories
B6874,1984.0,E865,baby
I1013,524.5,H656,beauty
J2836,534.0,H195,beauty
E8227,1592.5,H428,electronics
G7367,10208.0,C475,furniture
J885,1725.0,B089,beauty
F5491,1094.0,I899,books
B0645,1699.0,J41,electronics
D2976,1062.5,E309,clothing & accessories
I1278,514.0,I506,baby
B2145,412.5,H364,computers & accessories
B01217,9173.0,B0099,furniture
B5660,32.0,G812,clothing & accessories
C2885,294.5,E014,collectibles
D5105,2275.0,C387,clothing & accessories
B03282,921.5,B192,clothing & accessories
D6368,1021.0,B192,computers & accessories
F3930,656.0,J368,electronics
B19393,7616.0,I765,furniture
C3744,7968.0,J864,beauty
H6280,819.0,E422,electronics
G2022,180.5,H209,beauty
F5359,348.5,I577,furniture
C3249,1437.0,B713,computers & accessories
I9972,1273.5,G607,clothing & accessories
F7278,1146.0,D433,collectibles
B05494,10252.5,J570,beauty
H763,1656.0,J242,baby
G9299,540.5,D529,garden & outdoors
B05323,1724.5,J008,garden & outdoors
I366,2275.0,E984,collectibles
B21216,1434.0,I857,clothing & accessories
B28276,936.0,F459,apps & games
H8582,432.0,E93,garden & outdoors
B29537,6396.5,G,computers & accessories
B12386,736.0,J065,garden & outdoors
E0069,828.5,B732,apps & games
B18129,1116.5,C167,apps & games
B4801,1434.0,H023,clothing & accessories
C6329,188.5,C189,books
F0567,284.5,F416,garden & outdoors
B11790,4636.5,E986,electronics
B6571,928.0,H884,computers & accessories
G8385,1152.0,J410,beauty
F8117,409.5,G835,beauty
B29655,729.5,C874,electronics
J9955,2008.0,B86,furniture
B13744,21984.0,B0004,furniture
E2913,1117.0,I570,apps & games
E3079,1175.0,B0304,beauty
F5840,2361.5,E458,baby
E5689,345.5,I069,electronics
C846,889.5,J550,books
B08505,2298.0,G786,beauty
I3280,1005.0,J743,books
D6403,784.0,G164,furniture
I6748,475.0,I28,baby
B24397,1062.5,D448,beauty
C2740,67061.0,F403,beauty
F5624,5568.0,G483,collectibles
B8671,3715.0,F31,garden & outdoors
D7653,1232.0,J397,furniture
H8927,1324.5,C733,collectibles
B24995,2188.5,B0059,garden & outdoors
D220,2851.0,E595,garden & outdoors
B12392,3168.0,B0114,books
E6306,1568.0,B0541,collectibles
B0868,5293.0,B073,garden & outdoors
H7193,1564.5,F609,garden & outdoors
C716,8352.0,D593,apps & games
B23671,940.5,F622,books
B04835,6304.0,C874,garden & outdoors
E4185,1123.0,F966,books
G1607,4297.5,J086,beauty
G1585,4768.0,H141,computers & accessories
B23885,2877.0,H977,books
B19854,584.5,B155,clothing & accessories
I7108,4502.0,J953,apps & games
C5342,2652.5,D537,clothing & accessories
B4239,515.5,C637,electronics
E0289,412.5,F246,furniture
B04131,2099.5,D113,electronics
H686,601.5,G751,collectibles
B3730,188.5,E014,electronics
I7844,1104.0,I945,collectibles
B17301,220.5,D247,electronics
F632,4029.0,G687,furniture
H3107,1212.5,J041,books
I1379,57.5,F559,electronics
G6640,915.0,F921,books
J6073,1278.5,H539,furniture
D2201,14054.0,C733,clothing & accessories
H8446,1062.5,F999,collectibles
B31459,216.0,D113,books
D2156,50880.0,J189,collectibles
I1204,1261.0,C487,clothing & accessories
E536,1209.5,H768,collectibles
F2262,8208.0,C690,beauty
F3993,1339.0,B392,computers & accessories
G386,11680.0,C069,baby
G5676,869.5,I597,furniture
B8021,1437.0,J375,collectibles
B7109,1062.5,D113,garden & outdoors
H7892,2211.0,E605,electronics
B32256,953.5,B0412,computers & accessories
D3078,1408.0,B0395,furniture
H8441,2528.0,B830,books
G7207,1148.5,G702,apps & games
D4332,1177.5,I834,baby
I5027,1149.0,D730,computers & accessories
B8055,252.5,H34,furniture
B6761,3168.0,B726,beauty
I9143,3450.0,B380,clothing & accessories
B4901,476.0,D521,beauty
C8442,636.5,F459,garden & outdoors
I2146,604.5,H936,computers & accessories
E3902,2275.0,D484,books
B2353,352.0,B457,clothing & accessories
J8841,1632.0,B137,apps & games
B02456,1517.0,I083,beauty
D5533,796.5,J670,computers & accessories
B08410,331.0,H071,computers & accessories
F6082,944.5,D766,apps & games
C7911,4433.5,J086,baby
D2356,2174.0,C874,computers & accessories
H1671,1120.0,J075,apps & games
E3261,3488.0,G823,baby
E3230,1177.5,E108,books
E9426,2932.5,E924,beauty
B8623,3453.0,B702,clothing & accessories
C4292,947.5,F353,apps & games
B11839,3136.0,B008,electronics
B24629,1149.0,B62,furniture
G1474,1088.0,D632,clothing & accessories
F2944,392.0,D961,clothing & accessories
B7435,1436.5,B406,baby
B22287,1152.0,D457,baby
H6839,272.0,C724,computers & accessories
C3518,560.0,B071,apps & games
G5173,480.0,B840,apps & games
G1727,35168.0,G765,clothing & accessories
D9866,416.0,H879,clothing & accessories
B29329,732.5,I834,clothing & accessories
J7348,2208.0,J242,baby
G9752,220.5,G107,computers & accessories
E5609,2563.0,F622,furniture
B17105,993.5,I834,collectibles
C2495,7648.0,D432,clothing & accessories
D4586,3945.5,J579,beauty
B05231,3165.0,B20,baby
C1984,1062.5,C31,computers & accessories
B1713,3168.0,E986,baby
H802,480.0,G142,electronics
E0009,667.5,C134,apps & games
C6561,1149.0,F055,furniture
B16672,28128.0,C331,computers & accessories
C2883,1895.0,J550,computers & accessories
B18653,444.5,B155,books
J5018,560.0,I450,baby
B18618,956.5,B2,computers & accessories
J9986,2880.0,G367,collectibles
C5147,1005.0,H863,apps & games
B14578,572.5,E036,beauty
E8835,1264.0,I570,collectibles
B28728,729.5,I121,computers & accessories
B9354,672.0,J352,baby
B22639,19168.0,B0004,furniture
C1363,1869.0,J099,beauty
D1284,2295.0,E935,apps & games
D7501,236.5,G319,furniture
B23224,313.5,D844,furniture
B21059,1235.5,B438,garden & outdoors
B25653,892.5,H618,furniture
G6818,892.5,J321,electronics
B02968,10336.0,B137,books
J3694,668.5,D055,beauty
C1335,892.5,H284,garden & outdoors
F3065,1116.5,J270,furniture
B328,940.5,H738,collectibles
C7787,2620.5,D992,collectibles
H6070,47586.0,D184,books
C0289,318.0,E64,electronics
D6180,1788.5,E179,clothing & accessories
B3797,156.5,G551,apps & games
J7235,3072.0,D561,baby
B28471,104912.5,F403,furniture
B5504,4838.0,J074,apps & games
I251,1895.0,B878,books
B15049,1091.5,G74,collectibles
J6954,160.0,H8,collectibles
B10950,979.0,H948,furniture
F5063,17075.0,D009,garden & outdoors
B4539,1440.0,H388,baby
B20117,1584.0,G936,books
B06800,476.5,C176,clothing & accessories
H143,1123.0,G417,electronics
B01183,444.5,C090,books
E105,2298.0,F91,furniture
E3858,1629.0,J723,furniture
B6155,950.0,J020,electronics
F5523,53312.0,C099,electronics
I2844,4320.0,I231,garden & outdoors
B16839,5120.0,F269,books
B14176,1552.0,J749,baby
B26676,1116.5,C183,books
B24356,307.0,I020,furniture
B4725,489.5,I69,computers & accessories
J8454,384.0,F269,collectibles
B23604,3427.0,I580,garden & outdoors
C4668,1009.0,J86,electronics
C9643,348.5,C085,apps & games
G1951,444.5,B0067,collectibles
B0055,1276.5,I578,baby
D792,1146.0,H023,beauty
F6921,808.0,B0304,beauty
B26405,1134.5,D392,apps & games
B4864,5088.0,B0333,beauty
F5449,576.0,C524,electronics
F433,368.0,H25,electronics
I0693,1984.0,J73,furniture
B17003,1497.5,B0471,beauty
I3870,1113.5,J86,furniture
D8818,60.5,B479,apps & games
B31206,979.0,J270,baby
J070,1276.5,C724,beauty
H3892,2236.5,J485,books
D00,2675.0,C874,computers & accessories
B30682,4890.0,B77,garden & outdoors
G4853,252.5,J247,clothing & accessories
B8104,1593.5,H640,beauty
F0925,873.5,C874,electronics
B25772,933.0,F625,beauty
D7567,16649.5,G239,furniture
B25349,12729.5,E350,clothing & accessories
I9672,1293.0,B088,electronics
C8049,944.5,J582,baby
B09216,764.5,E936,apps & games
B04053,496.0,C432,clothing & accessories
G2880,10905.5,C377,beauty
C345,380.5,B0441,clothing & accessories
D4913,81231.0,F403,collectibles
B6942,412.5,I766,clothing & accessories
B5687,1120.0,G372,computers & accessories
B4198,371.5,I751,apps & games
B04100,3164.5,B0099,clothing & accessories
H1433,1888.0,C457,books
G813,627.0,H078,clothing & accessories
F7160,5056.0,C51,garden & outdoors
I6379,540.5,I259,furniture
F9598,3360.0,F403,computers & accessories
D3350,1900.5,J550,collectibles
I5150,3072.0,F266,beauty
H4390,2073.5,J307,computers & accessories
B27288,918.5,I18,furniture
B30147,572.5,B479,garden & outdoors
B12868,662.5,G936,apps & games
B0690,457.5,H059,clothing & accessories
H8517,633.5,I606,beauty
C7375,304.0,H005,baby
E0148,768.0,H1,electronics
B27933,779.5,C740,furniture
E7740,768.0,G116,apps & games
G6160,3484.5,B2,clothing & accessories
I9308,2013.0,E535,baby
F9880,636.5,J375,electronics
B9309,316.5,E014,beauty
I2737,384.0,J334,garden & outdoors
J4634,272.0,H979,books
B03118,3808.0,D045,computers & accessories
H1169,691.0,E255,collectibles
B10919,544.0,F916,clothing & accessories
G4990,1267.0,C814,electronics
F2915,8659.0,E924,clothing & accessories
B17023,1084.5,F968,furniture
B13956,957.5,F796,collectibles
J4772,1434.0,B0412,books
C1973,4025.5,J086,electronics
H8036,348.5,B713,garden & outdoors
H2033,828.5,F251,books
F6050,892.5,D544,electronics
C1900,953.5,D647,beauty
F6374,1408.0,G436,computers & accessories
B9088,36160.0,H551,books
G832,1305.5,J670,books
B17082,1753.5,F952,electronics
D1701,2464.0,F760,collectibles
B0804,671.0,F420,books
B16489,907.0,B659,computers & accessories
F9569,1186.5,C786,books
C2546,950.0,J897,electronics
B427,512.0,D77,baby
B29134,6442.5,B0375,clothing & accessories
B1465,576.0,D168,baby
B7795,921.5,B588,books
D5700,444.5,H291,apps & games
J3461,1017.5,G936,baby
B30748,1334.0,H387,collectibles
C8819,1273.5,I911,garden & outdoors
J3744,5728.0,G823,collectibles
G8803,1146.0,D394,baby
J5789,1376.0,H145,baby
B17707,13545.5,J789,beauty
H5226,1114.5,B859,clothing & accessories
B6827,1235.0,D113,baby
J2963,1872.0,I834,electronics
H9031,1566.5,I305,apps & games
E4004,6019.0,J852,computers & accessories
D0091,220.5,F416,furniture
H5498,272.0,C874,electronics
C3968,1177.5,G640,electronics
J7567,1433.5,E21,garden & outdoors
F6789,201.5,B0037,collectibles
E2208,8503.0,D184,clothing & accessories
I5542,1596.5,I402,apps & games
B03656,794.5,B0167,computers & accessories
B5240,38080.0,G740,garden & outdoors
F4876,185.5,D113,clothing & accessories
H2714,1987.0,C118,books
H3007,31.5,B24,computers & accessories
B30680,1241.5,I251,books
B14866,4128.0,B90,clothing & accessories
G1815,604.5,F666,computers & accessories
B29793,956.5,B246,books
B5000,908.5,H069,collectibles
B12754,1072.0,G575,furniture
H0729,1612.5,C193,apps & games
B3923,895.0,C874,furniture
E4244,223.0,G090,clothing & accessories
B14329,1033.5,F897,clothing & accessories
I4042,604.5,E396,beauty
H2094,1756.5,B0118,clothing & accessories
H5039,887.0,B518,apps & games
H0046,15968.0,D651,books
I6872,400.0,E309,garden & outdoors
C2475,4434.0,J606,electronics
H010,563.0,J926,apps & games
H0003,2208.0,B0077,collectibles
I1244,2013.0,E865,beauty
H9810,901.0,C637,beauty
G3661,5088.0,G823,baby
D3432,2301.0,B2,books
E7485,1280.0,I49,electronics
B23466,1149.0,H621,computers & accessories
I1108,4089.5,I595,computers & accessories
H5571,515.5,F081,apps & games
B09184,316.5,I744,furniture
B8691,432.0,I909,furniture
B32566,153.5,E138,books
B7716,1273.5,H85,clothing & accessories
F9333,3168.0,D35,baby
D525,1760.0,E213,electronics
B31322,659.5,E396,clothing & accessories
I6109,953.5,E169,beauty
B32163,4298.0,B469,books
G2300,8352.0,D593,baby
B15267,1440.0,E472,garden & outdoors
C3729,313.5,I522,computers & accessories
I1879,220.5,F416,books
B6143,160.0,E822,beauty
H8538,5155.0,B455,baby
F5942,1149.0,F472,baby
C5042,17502.0,F403,beauty
D6318,576.0,F427,books
B14343,6364.5,E967,books
E8778,810.5,C487,baby
E0508,220.5,F300,computers & accessories
E4994,540.5,H863,computers & accessories
E6836,3424.0,G702,clothing & accessories
E6085,601.5,B0190,collectibles
B6464,316.5,B308,electronics
E7727,1676.5,G708,garden & outdoors
D840,844.5,J483,books
B06585,54.0,E656,computers & accessories
B300,1904.5,F081,computers & accessories
F4313,8.0,F403,books
B22538,2275.0,I395,clothing & accessories
B6608,41312.0,E049,baby
I8919,540.5,H03,clothing & accessories
B29745,1275.5,H844,collectibles
H416,2611.0,J008,baby
D1900,604.5,G21,beauty
B762,1238.0,F269,apps & games
D5931,240.0,C948,computers & accessories
C4865,57.5,B961,apps & games
I1626,764.5,H233,computers & accessories
B06399,1005.0,C521,beauty
J0782,1031.0,E450,apps & games
H7660,432.0,I506,furniture
G7187,4798.0,J789,books
B4382,864.0,G393,collectibles
B27307,684.0,C874,clothing & accessories
E0103,636.5,E036,electronics
C1871,2102.0,D163,garden & outdoors
E8147,16864.0,C931,beauty
H8109,1635.0,J007,garden & outdoors
B18238,80.0,H312,beauty
D7412,572.5,F191,beauty
G9736,1148.5,I578,furniture
B24432,4704.5,B0400,electronics
B02852,864.0,B0541,garden & outdoors
J88,860.5,F45,electronics
B03541,617.5,F622,furniture
B5268,1267.0,C996,beauty
D2094,105.5,D588,beauty
H9800,2473.5,I775,computers & accessories
B22590,2479.0,C455,apps & games
F6632,953.5,D635,beauty
H4072,7488.0,E279,apps & games
B1600,14112.0,H192,apps & games
B21526,2236.5,C455,baby
C0966,9609.5,F35,garden & outdoors
E4614,953.5,J565,clothing & accessories
J2627,313.5,F941,collectibles
E8618,1164.0,F163,computers & accessories
B21130,428.5,H428,computers & accessories
F4316,2496.0,C45,baby
B09562,291.0,I695,clothing & accessories
J0428,60.5,C31,garden & outdoors
C5395,444.5,D055,baby
I5031,316.5,B24,books
I3880,20544.0,J85,apps & games
B14468,76160.0,B422,books
B20674,208.0,I411,clothing & accessories
J2786,220.5,G061,furniture
B07145,417.5,D744,electronics
G3418,1360.0,J041,electronics
B06222,1581.0,H069,electronics
I7061,17568.0,B0004,books
E7676,2013.0,C637,baby
I3445,1008.5,I481,baby
C8126,5068.5,B0233,beauty
H7602,704.0,C903,collectibles
G4994,1765.0,H428,books
B3210,3900.5,E998,baby
C1724,828.5,C376,beauty
H9955,556.5,J247,apps & games
B14004,252.5,B0355,books
E8709,2556.5,B2,computers & accessories
D2744,1958.0,I966,books
H5610,825.5,G835,clothing & accessories
B07111,1584.0,D163,garden & outdoors
G1816,1049.5,I522,electronics
B24304,313.5,D744,garden & outdoors
B25562,2784.0,J587,books
I5423,2528.0,H640,beauty
J8751,979.0,F604,apps & games
D8093,508.5,G609,electronics
B11202,573.0,I856,books
B24872,732.5,D215,books
H0187,889.5,B36,garden & outdoors
E0774,412.5,J441,computers & accessories
J5545,256.0,B804,furniture
B21746,1276.5,G999,collectibles
H9908,24032.0,B617,computers & accessories
F2072,412.5,E337,clothing & accessories
F9546,1180.5,F276,baby
C5402,857.5,B546,baby
B6691,2259.0,D045,baby
B15842,22368.0,C427,beauty
I6846,819.0,H640,clothing & accessories
I8519,25603.0,I765,clothing & accessories
B03493,844.5,F34,collectibles
I2137,729.5,D635,collectibles
B07222,535.5,E741,furniture
H080,556.5,J839,apps & games
F6290,1869.0,J189,collectibles
D5552,28236.5,E457,garden & outdoors
B7445,1216.0,H915,apps & games
B5514,633.5,C487,apps & games
G671,896.0,B0541,electronics
B11008,792.0,I46,books
B06006,400.0,I744,baby
E7685,1065.5,C31,furniture
B7459,669.5,J86,garden & outdoors
F849,3808.0,D755,electronics
F1992,1638.0,G751,clothing & accessories
G9845,1604.5,B544,collectibles
C1638,364.5,B384,computers & accessories
J2910,483.5,F609,beauty
J3690,12182.0,D009,beauty
B6332,41481.5,I915,clothing & accessories
B09061,1353.5,I556,baby
B6759,729.5,J498,baby
B26721,371.5,I956,computers & accessories
F2082,1033.5,I324,beauty
E7228,7648.0,E693,clothing & accessories
